video_id,video_title,question_id,question,answer,difficulty
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q001,ماذا ورد في هذا الموضع من النص؟,- صرح كبير،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q166,ماذا ورد في هذا الموضع من النص؟,مش في قلب المكان ولا في نظامه.,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q167,ما الجملة المذكورة في هذا السياق؟,هينتهي بعد قرنين، سنة 1857،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q168,كيف صيغت العبارة هنا؟,ضد الاستعمار الإنجليزي،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q169,ما الذي قيل في هذا الجزء؟,كان عكس أجداده الأقويا،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q170,ما النص الحرفي المذكور في هذه الفقرة؟,بيحكُم بالاسم بس،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q171,ماذا ورد في هذا الموضع من النص؟,تحت سيطرة الاستعمار البريطاني!,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q172,ما الجملة المذكورة في هذا السياق؟,اللي مجدها حاضر في كل المعمار حواليهم،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q173,كيف صيغت العبارة هنا؟,"رمز لـ""الهند"" القوية القديمة،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q174,ما الذي قيل في هذا الجزء؟,وبيتاخد بسلاسل للمحاكمة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q175,ما النص الحرفي المذكور في هذه الفقرة؟,بيقول وقتها جملته الشهيرة...,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q176,ماذا ورد في هذا الموضع من النص؟,"بيتم نفي ""بهادر شاه"" إلى ""ميانمار""،",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q177,ما الجملة المذكورة في هذا السياق؟,"سواء في ""الهند"" أو في ""بريطانيا""،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q178,كيف صيغت العبارة هنا؟,كان أول سلطان مغولي يتصور بالكاميرا،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q179,ما الذي قيل في هذا الجزء؟,"آخر أباطرة المغول المسلمين في ""الهند""،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q180,ما النص الحرفي المذكور في هذه الفقرة؟,"كان ""تاج محل""،",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q181,ماذا ورد في هذا الموضع من النص؟,"زي ما تقول كدا، بتعكس حال ""الهند"" نفسها،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q182,ما الجملة المذكورة في هذا السياق؟,لدولة حديثة، Modern State.,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q183,كيف صيغت العبارة هنا؟,لأول مرة في تاريخه يكون في خطر،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q184,ما الذي قيل في هذا الجزء؟,اتبنى في ظل وجود إمبراطورية متسامحة دينيًا،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q185,ما النص الحرفي المذكور في هذه الفقرة؟,ضد المعالم والآثار الإسلامية،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q186,ماذا ورد في هذا الموضع من النص؟,"وهذا الاحتلال هو الاحتلال المغولي!""",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q187,ما الجملة المذكورة في هذا السياق؟,ما بيشوفوش عمارة بديعة،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q188,كيف صيغت العبارة هنا؟,وإنه لازم يتمحي!,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q189,ما الذي قيل في هذا الجزء؟,على بعض المباني اللي حواليه،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q190,ما النص الحرفي المذكور في هذه الفقرة؟,الحملات دي رجعت للحياة وبقوة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q191,ماذا ورد في هذا الموضع من النص؟,"إن ""تاج محل"" نفسه اتحط على هذه القائمة،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q192,ما الجملة المذكورة في هذا السياق؟,إن القصة أعمق من كدا،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q193,كيف صيغت العبارة هنا؟,حاولت تعمل هوية وطنية متوازنة،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q194,ما الذي قيل في هذا الجزء؟,تستعمل الرموز الدينية والتاريخية,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q195,ما النص الحرفي المذكور في هذه الفقرة؟,جالها ناس من كل حتة،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q196,ماذا ورد في هذا الموضع من النص؟,عشان صوت واحد بس اللي يسود!,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q197,ما الجملة المذكورة في هذا السياق؟,اللي بناها المسلمين والهندوس سوا؟,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q198,كيف صيغت العبارة هنا؟,محتاجة تمسح فصول معيّنة من تاريخها؟,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q199,ما الذي قيل في هذا الجزء؟,بيجيله 7 مليون إنسان سنويًا.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q200,ما النص الحرفي المذكور في هذه الفقرة؟,اللي حكيتلك عنها،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q201,ماذا ورد في هذا الموضع من النص؟,كل سنة يوم 15 أغسطس.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q202,ما الجملة المذكورة في هذا السياق؟,"أهم درس بيعلمهولنا ""تاج محل""",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q203,كيف صيغت العبارة هنا؟,يحفظ الحكاية ومعانيها،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q204,ما الذي قيل في هذا الجزء؟,تشوف الحلقات الجاية،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q205,ما النص الحرفي المذكور في هذه الفقرة؟,"ولو احنا على الـ""يوتيوب""، نشترك على القناة.",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q206,ماذا ورد في هذا الموضع من النص؟,- صرح كبير،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q207,ما الجملة المذكورة في هذا السياق؟,ويزوره ملايين الناس لمّا أموت،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q208,كيف صيغت العبارة هنا؟,"- صرح إيه يا ""أمل""؟!",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q209,ما الذي قيل في هذا الجزء؟,- إيه دا؟!,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q210,ما النص الحرفي المذكور في هذه الفقرة؟,تبني أصرحة وأضرحة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q211,ماذا ورد في هذا الموضع من النص؟,- هرم.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q212,ما الجملة المذكورة في هذا السياق؟,السلام عليكم ورحمة الله وبركاته،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q213,كيف صيغت العبارة هنا؟,"من برنامج ""الدحّيح""!",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q214,ما الذي قيل في هذا الجزء؟,تبقى ليلة سعيدة في حياته،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q215,ما النص الحرفي المذكور في هذه الفقرة؟,بتتعب وبتتوفى بسبب مضاعفات الولادة.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q216,ماذا ورد في هذا الموضع من النص؟,"للدرجادي الست دي كانت كويسة؟!""",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q217,ما الجملة المذكورة في هذا السياق؟,"غيّرلها اسمها الأصلي ""أرجمان مانو""،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q218,كيف صيغت العبارة هنا؟,من أهم قصص الحُب في التاريخ.,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q219,ما الذي قيل في هذا الجزء؟,"والحاج ""أحمد السُبكي""،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q220,ما النص الحرفي المذكور في هذه الفقرة؟,كمّلت لحد ما جيبنا أول مولود،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q221,ماذا ورد في هذا الموضع من النص؟,في تاريخ إمبراطوريته،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q222,ما الجملة المذكورة في هذا السياق؟,إنه من عجايب الدنيا السبعة الحديثة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q223,كيف صيغت العبارة هنا؟,أول حاجة محتاجين نسألها هنا,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q224,ما الذي قيل في هذا الجزء؟,بإنه يبنيلها صرح؟,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q225,ما النص الحرفي المذكور في هذه الفقرة؟,محتاجين نرجع لثقافة البلد،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q226,ماذا ورد في هذا الموضع من النص؟,إن واحدة من أكبر وأقوى الدول المسلمة تاريخيًا,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q227,ما الجملة المذكورة في هذا السياق؟,أو The Mughals.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q228,كيف صيغت العبارة هنا؟,"لـ""بنجلاديش"" و""أفغانستان""،",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q229,ما الذي قيل في هذا الجزء؟,وصل لمئات الملايين.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q230,ما النص الحرفي المذكور في هذه الفقرة؟,كان عنده 13 سنة، كان Teenager،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q231,ماذا ورد في هذا الموضع من النص؟,"وسيطرت على ""الهند"" بالكامل.",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q232,ما الجملة المذكورة في هذا السياق؟,انت مشكلتك إن انت بتسرح،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q233,كيف صيغت العبارة هنا؟,على إمبراطورية مساحتها مهولة،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q234,ما الذي قيل في هذا الجزء؟,أغلبية مش مسلمة أصلًا،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q235,ما النص الحرفي المذكور في هذه الفقرة؟,بين التسامح الديني والعدل،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q236,ماذا ورد في هذا الموضع من النص؟,سوف تصبح مفتاح للاستقرار،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q237,ما الجملة المذكورة في هذا السياق؟,يقلل الصراعات الداخلية بين هذه الشعوب.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q238,كيف صيغت العبارة هنا؟,زي ما أنا وانت عارفين،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q239,ما الذي قيل في هذا الجزء؟,على شوية رخاء اقتصادي،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q240,ما النص الحرفي المذكور في هذه الفقرة؟,من علوم وفنون،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q241,ماذا ورد في هذا الموضع من النص؟,زي المنمنمات، عملنا عنها حلقة.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q242,ما الجملة المذكورة في هذا السياق؟,"ازدهر تحت حُكم المغول في ""الهند""",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q243,كيف صيغت العبارة هنا؟,إن بعض مؤرخين العمارة الإسلامية,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q244,ما الذي قيل في هذا الجزء؟,هي الأجمل على الإطلاق,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q245,ما النص الحرفي المذكور في هذه الفقرة؟,"في كل مدينة كبيرة في ""الهند""،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q246,ماذا ورد في هذا الموضع من النص؟,من الحَجَر الرملي الأحمر،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q247,ما الجملة المذكورة في هذا السياق؟,لحوالي 50 ألف مصلّي، دا استاد!,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q248,كيف صيغت العبارة هنا؟,مع لون الحَجَر الرملي الأحمر,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q249,ما الذي قيل في هذا الجزء؟,اللي طولها بيوصل لحوالي 50 متر،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q250,ما النص الحرفي المذكور في هذه الفقرة؟,والزخرفة اللي موجودة جوا المسجد كوم تاني،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q251,ماذا ورد في هذا الموضع من النص؟,ما بين التفاصيل الدقيقة والبساطة،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q252,ما الجملة المذكورة في هذا السياق؟,متطعّمة بألوان بسيطة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q253,كيف صيغت العبارة هنا؟,من غير بهرجة، من غير تكلُّف،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q254,ما الذي قيل في هذا الجزء؟,كانت ساحرة من برة ومن جوا،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q255,ما النص الحرفي المذكور في هذه الفقرة؟,بس من غير ما تخلّ بوظيفة المكان،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q256,ماذا ورد في هذا الموضع من النص؟,عشان نركّز في العبادة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q257,ما الجملة المذكورة في هذا السياق؟,اختار إنه يخلّد ذكرى حبيبته وزوجته بالعمارة.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q258,كيف صيغت العبارة هنا؟,في الجمال والروعة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q259,ما الذي قيل في هذا الجزء؟,وأAsk You إن انت تفتح حوضك،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q260,ما النص الحرفي المذكور في هذه الفقرة؟,ونرجع لقصة السلطان بعد موت حبيبته.,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q261,ماذا ورد في هذا الموضع من النص؟,"""احنا، يا جماعة، هنبني مجمّع ضخم.",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q262,ما الجملة المذكورة في هذا السياق؟,ومجموعة خانات،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q263,كيف صيغت العبارة هنا؟,"اللي هيعدّوا علينا.""",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q264,ما الذي قيل في هذا الجزء؟,كانت غريبة جدًا وقتها،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q265,ما النص الحرفي المذكور في هذه الفقرة؟,"إن السوق والخانات والـ""بازار"" دا",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q266,ماذا ورد في هذا الموضع من النص؟,جزء من حياة الناس اليومية.,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q267,ما الجملة المذكورة في هذا السياق؟,إيه الحُب دا؟! يخرب بيته!,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q268,كيف صيغت العبارة هنا؟,ش تقول (بيس كيك)!,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q269,ما الذي قيل في هذا الجزء؟,"""الأستاذية"" دي كانت لقب،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q270,ما النص الحرفي المذكور في هذه الفقرة؟,فكرة شعرية عبقرية،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q271,ماذا ورد في هذا الموضع من النص؟,"اللي موجود في ""القرآن""،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q272,ما الجملة المذكورة في هذا السياق؟,"على نهر ""يامونا""،",Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q273,كيف صيغت العبارة هنا؟,"أول ما تبص على ""تاج محل"" هي السيمترية،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q274,ما الذي قيل في هذا الجزء؟,نسخة صغيرة من الجنة على الأرض،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q275,ما النص الحرفي المذكور في هذه الفقرة؟,الموضوع كان له أبعاد صوفية،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q276,ماذا ورد في هذا الموضع من النص؟,رمز لاتحاد السما والأرض،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q277,ما الجملة المذكورة في هذا السياق؟,في أجزاء المجمع التلاتة،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q278,كيف صيغت العبارة هنا؟,مقابر للعائلة المالكة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q279,ما الذي قيل في هذا الجزء؟,اللي فيه ضريح ومسجد وخان للمسافرين.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q280,ما النص الحرفي المذكور في هذه الفقرة؟,من بوابة المدخل الضخمة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q281,ماذا ورد في هذا الموضع من النص؟,هتلاقي مجرى مائي مستقيم،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q282,ما الجملة المذكورة في هذا السياق؟,وبين الضريح اللي في الآخر،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q283,كيف صيغت العبارة هنا؟,"اللي مذكورين في ""القرآن""،",Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q284,ما الذي قيل في هذا الجزء؟,أشجار وورود وريحان وياسمين ونرجس،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q285,ما النص الحرفي المذكور في هذه الفقرة؟,في الشعر الفارسي والشعر الصوفي.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q286,ماذا ورد في هذا الموضع من النص؟,عملوا حاجة أجمل،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q287,ما الجملة المذكورة في هذا السياق؟,زي ما تكون كدا، خريطة روحية،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q288,كيف صيغت العبارة هنا؟,يودّيك من بوابة الدنيا لقصر الآخرة،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q289,ما الذي قيل في هذا الجزء؟,تاخدك من وقت للتاني بعيد عنها.,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q290,ما النص الحرفي المذكور في هذه الفقرة؟,هنلاحظ حاجة غريبة جدًا،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q291,ماذا ورد في هذا الموضع من النص؟,وانت داخل من المدخل،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q292,ما الجملة المذكورة في هذا السياق؟,أعلى من اللي حواليه،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q293,كيف صيغت العبارة هنا؟,إن هو عايم فوق الأرض،,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q294,ما الذي قيل في هذا الجزء؟,حصل فيضان، يفضل محمي.,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q295,ما النص الحرفي المذكور في هذه الفقرة؟,لمّا أقولّك إن القصر ضخم,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q296,ماذا ورد في هذا الموضع من النص؟,متحاوطة بـ4 مآذن ارتفاعهم 40 متر،,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q297,ما الجملة المذكورة في هذا السياق؟,دا رخام بييجي من محاجر مخصوصة,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q298,كيف صيغت العبارة هنا؟,معمولة بالحَجَر الرملي الأحمر.,Medium
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q299,ما الذي قيل في هذا الجزء؟,صح! أنا شايفها!,Easy
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q300,ما النص الحرفي المذكور في هذه الفقرة؟,أهم مبنى في العمارة الإسلامية.,Medium
