video_id,video_title,question_id,question,answer,difficulty
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q144,ما الذي قيل في هذا الجزء؟,كل سنة ورا التانية،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q145,ما النص الحرفي المذكور في هذه الفقرة؟,إن سنة 77، لمّا يقول يا هروب،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q146,ماذا ورد في هذا الموضع من النص؟,اللي كان بيقدّمهالهم وقت الاختبارات،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q147,ما الجملة المذكورة في هذا السياق؟,"بحلم الـ""يوتوبيا""،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q148,كيف صيغت العبارة هنا؟,"في (أمريكا اللاتينية).""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q149,ما الذي قيل في هذا الجزء؟,إن دي ما كانتش رؤيا،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q150,ما النص الحرفي المذكور في هذه الفقرة؟,"عشان ما بيسلّموش مجرمين لـ""أمريكا"".",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q151,ماذا ورد في هذا الموضع من النص؟,وبيبدأ ما يُعرف بـJonestown.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q152,ما الجملة المذكورة في هذا السياق؟,"بإنها ""أرض الميعاد""،",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q153,كيف صيغت العبارة هنا؟,هيجروا بحرّية، ما فيش جريمة،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q154,ما الذي قيل في هذا الجزء؟,"اللي عمّنا ""جونز"" عمّال يخططلها،",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q155,ما النص الحرفي المذكور في هذه الفقرة؟,ولا بتخرّج منها،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q156,ماذا ورد في هذا الموضع من النص؟,يوم كامل في النهر، عشان يوصل لأقرب مدينة.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q157,ما الجملة المذكورة في هذا السياق؟,"وفلوسكم، عشان نشيلهالكم في الأمانات.""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q158,كيف صيغت العبارة هنا؟,أي اتصال بالعالم الخارجي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q159,ما الذي قيل في هذا الجزء؟,كان بيتفتح ويتقري الأول قبل ما يجيلك،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q160,ما النص الحرفي المذكور في هذه الفقرة؟,كان بيترمي في الزبالة، كأنه ما جاش!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q161,ماذا ورد في هذا الموضع من النص؟,"كان راديو مع ""جيم جونز""،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q162,ما الجملة المذكورة في هذا السياق؟,"في كل حتة في ""جونزتاون""،",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q163,كيف صيغت العبارة هنا؟,fake news من تأليفه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q164,ما الذي قيل في هذا الجزء؟,"وهاتك يا هبد، ولا ""الدحّيح""!",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q165,ما النص الحرفي المذكور في هذه الفقرة؟,(أمريكا) أصبحت جحيم!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q166,ماذا ورد في هذا الموضع من النص؟,تعمل على عمل معسكرات لحبس السود!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q167,ما الجملة المذكورة في هذا السياق؟,فبعد كدا، اتكسر... كانت كارثة يعني، مشكلة!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q168,كيف صيغت العبارة هنا؟,عايز يوصّلها للناس اللي معاه,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q169,ما الذي قيل في هذا الجزء؟,غير مَصدَر واحد للمعلومة،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q170,ما النص الحرفي المذكور في هذه الفقرة؟,عشان يبقى عندك cult،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q171,ماذا ورد في هذا الموضع من النص؟,"أنا بفكر أعمل الطائفة العزيزية!""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q172,ما الجملة المذكورة في هذا السياق؟,"بيعملوا حواوشي في ""منيا القمح""،",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q173,كيف صيغت العبارة هنا؟,"بـ""كاريزما"" وذكاء.",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q174,ما الذي قيل في هذا الجزء؟,"كمّل الحلقة بسرعة يا (أبو حميد)!""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q175,ما النص الحرفي المذكور في هذه الفقرة؟,التحكم في السلوك، behavior control،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q176,ماذا ورد في هذا الموضع من النص؟,في إنه ينهك ضحاياه جسديًا،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q177,ما الجملة المذكورة في هذا السياق؟,والبيئة المحيطة بيهم،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q178,كيف صيغت العبارة هنا؟,إن الإنسان المنهك،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q179,ما الذي قيل في هذا الجزء؟,لا للمقاومة ولا للتفكير ولا للمراجعة،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q180,ما النص الحرفي المذكور في هذه الفقرة؟,كانوا أشبه بعُمّال سُخرة،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q181,ماذا ورد في هذا الموضع من النص؟,وناموس وأمراض استوائية،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q182,ما الجملة المذكورة في هذا السياق؟,لمّا بيتعرّض لشمس، بيحمرّ،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q183,كيف صيغت العبارة هنا؟,مش الدنيا غابة، لأ، احنا في غابة فعلًا.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q184,ما الذي قيل في هذا الجزء؟,إن التربة هناك كانت شديدة الحمضية،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q185,ما النص الحرفي المذكور في هذه الفقرة؟,اللي إخواتنا الأمريكان كانوا متعودين عليها،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q186,ماذا ورد في هذا الموضع من النص؟,ونسيوا العلاقة مع البروتين!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q187,ما الجملة المذكورة في هذا السياق؟,ما فيش ذَفَر!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q188,كيف صيغت العبارة هنا؟,اللي كان بياكل لحمة وبيض،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q189,ما الذي قيل في هذا الجزء؟,إن هُما يتبرعوله بكل مدخراتهم،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q190,ما النص الحرفي المذكور في هذه الفقرة؟,يبيع البيت بتاعه، ويدّيني تمنه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q191,ماذا ورد في هذا الموضع من النص؟,تتجمّع عندي في الكنيسة بتاعتي،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q192,ما الجملة المذكورة في هذا السياق؟,"معتمد على ""جونز"" في الأكل والشرب،",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q193,كيف صيغت العبارة هنا؟,"""جونز"" هو اللي بيقولهاله.",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q194,ما الذي قيل في هذا الجزء؟,إن انت مش مصدّق هذا الرجُل،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q195,ما النص الحرفي المذكور في هذه الفقرة؟,على أي إحساس عند أتباعه بالخصوصية والكرامة،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q196,ماذا ورد في هذا الموضع من النص؟,لوحدك كدا، فرد،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q197,ما الجملة المذكورة في هذا السياق؟,في إنه يتحكّم مين يعيش مع مين،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q198,كيف صيغت العبارة هنا؟,اللي يجب على صاحب الـcult إنه يتحكّم فيها،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q199,ما الذي قيل في هذا الجزء؟,فاضلّك في ذمتي الأفكار!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q200,ما النص الحرفي المذكور في هذه الفقرة؟,على الـemotional control والتحكم العاطفي.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q201,ماذا ورد في هذا الموضع من النص؟,زي ما المصادر بتقول عنه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q202,ما الجملة المذكورة في هذا السياق؟,انتم شعب الله المختار، مبروك عليكم!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q203,كيف صيغت العبارة هنا؟,"بوجودكم في هذه المدينة!""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q204,ما الذي قيل في هذا الجزء؟,"ويفكروا: ""الراجل دا بيقولّنا كدا ليه؟!",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q205,ما النص الحرفي المذكور في هذه الفقرة؟,عقابه عسير وعلني،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q206,ماذا ورد في هذا الموضع من النص؟,إن هُما كانوا بيطلّعوا العضو المقصّر،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q207,ما الجملة المذكورة في هذا السياق؟,هو اللي بيختار المقصّر،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q208,كيف صيغت العبارة هنا؟,لا أطفال ولا رجالة كبار ولا ستات،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q209,ما الذي قيل في هذا الجزء؟,"مش هنتضرب قصاد بعض؟!""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q210,ما النص الحرفي المذكور في هذه الفقرة؟,يحسوا بالذنب الشديد والدونية.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q211,ماذا ورد في هذا الموضع من النص؟,وعلاقات زي علاقة الجواز دي,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q212,ما الجملة المذكورة في هذا السياق؟,معناها إن الولاء بدأ يتوزّع، يا لهوي!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q213,كيف صيغت العبارة هنا؟,ولازم تتضرب باللوح!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q214,ما الذي قيل في هذا الجزء؟,"غير كلمتي أنا!""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q215,ما النص الحرفي المذكور في هذه الفقرة؟,إن هو يكسر الروابط الأُسرية،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q216,ماذا ورد في هذا الموضع من النص؟,بيحبوا بعض، مشاعرهم ملتهبة،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q217,ما الجملة المذكورة في هذا السياق؟,ما تبقاش سعيدة في جوازها،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q218,كيف صيغت العبارة هنا؟,ما يخلّيش عاطفة لأي حد غيره.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q219,ما الذي قيل في هذا الجزء؟,"وبَحُط ""إفّيهات"" في النُص،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q220,ما النص الحرفي المذكور في هذه الفقرة؟,في حلقات تانية يعني،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q221,ماذا ورد في هذا الموضع من النص؟,مواعيد اللقاءات الزوجية.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q222,ما الجملة المذكورة في هذا السياق؟,"العلاقات الزوجية دي؟!""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q223,كيف صيغت العبارة هنا؟,يا اللي مش فاهم حاجة،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q224,ما الذي قيل في هذا الجزء؟,عملية التناسل مع زوجته،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q225,ما النص الحرفي المذكور في هذه الفقرة؟,"أنا وانتي إخوات!""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q226,ماذا ورد في هذا الموضع من النص؟,"أنا تعبت منه!""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q227,ما الجملة المذكورة في هذا السياق؟,"- ""هو لسة فيه؟!""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q228,كيف صيغت العبارة هنا؟,علاقات جنسية استغلالية,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q229,ما الذي قيل في هذا الجزء؟,اختبار ولاء!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q230,ما النص الحرفي المذكور في هذه الفقرة؟,"أنا مالي أنا؟!""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q231,ماذا ورد في هذا الموضع من النص؟,إنه يمتلك عقول وأجساد أتباعه.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q232,ما الجملة المذكورة في هذا السياق؟,"للي انت عايز توصلّه!""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q233,كيف صيغت العبارة هنا؟,اللعب كان في الـsoftware،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q234,ما الذي قيل في هذا الجزء؟,لغة خاصة ومصطلحات جديدة،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q235,ما النص الحرفي المذكور في هذه الفقرة؟,"اللي بنسمع كلام (جونز).""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q236,ماذا ورد في هذا الموضع من النص؟,تقسيمة طفولية وساذجة جدًا،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q237,ما الجملة المذكورة في هذا السياق؟,لا تتخيلها، يا عزيزي،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q238,كيف صيغت العبارة هنا؟,أي مساحة من الشك بين الأتباع.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q239,ما الذي قيل في هذا الجزء؟,على أفكار أتباعه،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q240,ما النص الحرفي المذكور في هذه الفقرة؟,"في ""جونز"" واللي بيحصل حواليك،",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q241,ماذا ورد في هذا الموضع من النص؟,اللي بتعمله دا غلط! اقف!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q242,ما الجملة المذكورة في هذا السياق؟,"إن ""الأب (جونز) أدرى بمصلحتي.""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q243,كيف صيغت العبارة هنا؟,لحد ما الفكرة تروح من دماغك!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q244,ما الذي قيل في هذا الجزء؟,التفكير النقدي تحول إلى خطيئة،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q245,ما النص الحرفي المذكور في هذه الفقرة؟,في أتباعه البارانويا، الرعب النفسي،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q246,ماذا ورد في هذا الموضع من النص؟,إنها خايفة تتكلم مع بعض،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q247,ما الجملة المذكورة في هذا السياق؟,"اللي عنده أفكار وشكوك ضد ""جونز""،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q248,كيف صيغت العبارة هنا؟,لمراحل وحشية جدًا من التعذيب،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q249,ما الذي قيل في هذا الجزء؟,"""جونز"" استخدم وحدة الرعاية الخاصة،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q250,ما النص الحرفي المذكور في هذه الفقرة؟,فاقدين للوعي والإرادة!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q251,ماذا ورد في هذا الموضع من النص؟,"""جونز"" كان بيغذّي الخوف جوا الناس اللي معاه،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q252,ما الجملة المذكورة في هذا السياق؟,ويعمل بيه تمثيليات على أتباعه،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q253,كيف صيغت العبارة هنا؟,"""سمعتم الأصوات؟",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q254,ما الذي قيل في هذا الجزء؟,"جايين يقبضوا علينا.""",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q255,ما النص الحرفي المذكور في هذه الفقرة؟,تترسخ تمامًا في عقول الأتباع،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q256,ماذا ورد في هذا الموضع من النص؟,ما فيش وَسَط،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q257,ما الجملة المذكورة في هذا السياق؟,عن العالم الخارجي.,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q258,كيف صيغت العبارة هنا؟,وشوف هذا النموذج وهو بيتحقق،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q259,ما الذي قيل في هذا الجزء؟,زي ما تكون ترس في ماكينة،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q260,ما النص الحرفي المذكور في هذه الفقرة؟,يتحرك خطوة واحدة لقُدّام،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q261,ماذا ورد في هذا الموضع من النص؟,"مش جريمة، ولّا؟!""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q262,ما الجملة المذكورة في هذا السياق؟,أنا مش حِمل الـcult، مصاريف جامدة!,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q263,كيف صيغت العبارة هنا؟,ومش كل الخطوط!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q264,ما الذي قيل في هذا الجزء؟,"""انت يا أستاذ، طلّعت فيزا (حلوان)؟!",Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q265,ما النص الحرفي المذكور في هذه الفقرة؟,اتفضل، يا عزيزي، اسأل!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q266,ماذا ورد في هذا الموضع من النص؟,ومنعهم حتى من التفكير،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q267,ما الجملة المذكورة في هذا السياق؟,وقام قايلّه: (ما تيجي ياد نهرب)؟!,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q268,كيف صيغت العبارة هنا؟,بيفرّق الأزواج وبيستغلّ أتباعه؟,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q269,ما الذي قيل في هذا الجزء؟,"والناس مش شايفة الحقيقة قصاد عينيها!""",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q270,ما النص الحرفي المذكور في هذه الفقرة؟,في كلمتين عزيزتي بتعشقهم...,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q271,ماذا ورد في هذا الموضع من النص؟,"مع واحد ""توكسيك"" مطلّع عين أهلك ليه،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q272,ما الجملة المذكورة في هذا السياق؟,وما زلت مستمرة في هذه العلاقة،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q273,كيف صيغت العبارة هنا؟,الإنسان لمّا بيتعرّض لظروف قاسية،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q274,ما الذي قيل في هذا الجزء؟,هنعرف نقاوم ونتصرف بشكل إيجابي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q275,ما النص الحرفي المذكور في هذه الفقرة؟,"من متلازمة ""ستوكهولم"" الشهيرة،",Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q276,ماذا ورد في هذا الموضع من النص؟,بتبدأ تتعلّق بالجلاد اللي بيعاقبها،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q277,ما الجملة المذكورة في هذا السياق؟,بتلحم الناس في بعض،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q278,كيف صيغت العبارة هنا؟,عن طريق الصدمة،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q279,ما الذي قيل في هذا الجزء؟,يرضى عنهم ويبطّل يأذيهم،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q280,ما النص الحرفي المذكور في هذه الفقرة؟,اللي كانوا عليها في الأول.,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q281,ماذا ورد في هذا الموضع من النص؟,وتدلقها في البحر،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q282,ما الجملة المذكورة في هذا السياق؟,لنفس الكوباية دي،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q283,كيف صيغت العبارة هنا؟,فقدت التميز بتاعها،,Easy
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q284,ما الذي قيل في هذا الجزء؟,يشوفوا الحياة من غيره هي الموت،,Medium
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q285,ما النص الحرفي المذكور في هذه الفقرة؟,بصعوبة وبجهد عبقري،,Easy
